handle,item_code,name,page,status,list_eur,eur_fob,cbm,cbm_method,landed_thb,landed_thb_raw,logistics_pct,logistics_clamp,retail_thb,retail_usd,retail_eur,freight_thb,duty_thb,vat_thb,remarks
berliner-slackline-2,,Slackline,244,name_only_active,798.0,678.3,0.0,flat_uplift,42095.52,35518.09,0.6,floored,56127.36,1698.4,1447.04,0.0,0.0,0.0,"Length: 4,24 m | price without posts"
berliner-slackline-3,,Slackline,244,name_only_active,1001.0,850.85,0.0,flat_uplift,52804.02,44553.39,0.6,floored,70405.36,2130.45,1815.15,0.0,0.0,0.0,"Length: 6,00 m | price without posts"
berliner-triangular-slackline,,Triangular Slackline,244,name_only_active,3464.0,2944.4,0.0,flat_uplift,165599.43,154178.78,0.45,floored,220799.24,6681.33,5692.51,0.0,0.0,0.0,"Length: 5,00 m | price including clamps & tensioning
device, without posts"
berliner-rubber-slackline,,Rubber Slackline,244,name_only_active,1787.0,1518.95,0.0,flat_uplift,94266.52,79537.38,0.6,floored,125688.69,3803.31,3240.43,0.0,0.0,0.0,"Length: 3,00 m | price with platforms"
berliner-shade-l,,Shade L,244,name_only_active,15043.0,12786.55,0.0,flat_uplift,669547.17,669547.17,0.35,,892729.56,27013.77,23015.79,0.0,0.0,0.0,
berliner-shade-s,,Shade S,244,name_only_active,12781.0,10863.85,0.0,flat_uplift,568868.07,568868.07,0.35,,758490.76,22951.74,19554.93,0.0,0.0,0.0,
berliner-leaf-s,,Leaf S,244,name_only_active,845.0,718.25,0.0,flat_uplift,44574.82,37610.01,0.6,floored,59433.09,1798.43,1532.27,0.0,0.0,0.0,Price without fixings
berliner-leaf-m,,Leaf M,244,name_only_active,906.0,770.1,0.0,flat_uplift,47792.65,40325.05,0.6,floored,63723.53,1928.26,1642.88,0.0,0.0,0.0,Price without fixings
berliner-leaf-l,,Leaf L,244,name_only_active,1072.0,911.2,0.0,flat_uplift,56549.36,47713.53,0.6,floored,75399.15,2281.56,1943.89,0.0,0.0,0.0,Price without fixings
berliner-satellights-3,,Satellights,244,name_only_active,25283.0,21490.55,0.0,flat_uplift,1125318.16,1125318.16,0.35,,1500424.21,45402.46,38682.99,0.0,0.0,0.0,
berliner-solar-explorer-2,,Solar Explorer,244,name_only_active,595.0,505.75,0.0,flat_uplift,31387.01,26482.79,0.6,floored,41849.35,1266.35,1078.93,0.0,0.0,0.0,Price without base panel
berliner-tile-slide-fish-2,,Tile Slide Fish,244,name_only_active,531.0,451.35,0.0,flat_uplift,31512.29,23634.22,0.8,floored,42016.39,1271.41,1083.24,0.0,0.0,0.0,Price without base panel
berliner-maze-slider-2,,Maze Slider,244,name_only_active,531.0,451.35,0.0,flat_uplift,31512.29,23634.22,0.8,floored,42016.39,1271.41,1083.24,0.0,0.0,0.0,Price without base panel
berliner-roller-ball-2,,Roller Ball,244,name_only_active,595.0,505.75,0.0,flat_uplift,31387.01,26482.79,0.6,floored,41849.35,1266.35,1078.93,0.0,0.0,0.0,Price without base panel
berliner-spin-maze-2,,Spin Maze,244,name_only_active,531.0,451.35,0.0,flat_uplift,31512.29,23634.22,0.8,floored,42016.39,1271.41,1083.24,0.0,0.0,0.0,Price without base panel
berliner-level-3-2,,Level 3,244,name_only_active,531.0,451.35,0.0,flat_uplift,31512.29,23634.22,0.8,floored,42016.39,1271.41,1083.24,0.0,0.0,0.0,Price without base panel
berliner-tumble-turn-2,,Tumble Turn,244,name_only_active,531.0,451.35,0.0,flat_uplift,31512.29,23634.22,0.8,floored,42016.39,1271.41,1083.24,0.0,0.0,0.0,Price without base panel
berliner-make-it-rain-2,,Make It Rain,244,name_only_active,595.0,505.75,0.0,flat_uplift,31387.01,26482.79,0.6,floored,41849.35,1266.35,1078.93,0.0,0.0,0.0,Price without base panel
berliner-spin-dice-2,,Spin Dice,244,name_only_active,595.0,505.75,0.0,flat_uplift,31387.01,26482.79,0.6,floored,41849.35,1266.35,1078.93,0.0,0.0,0.0,Price without base panel
berliner-spin-maracas-2,,Spin Maracas,244,name_only_active,1063.0,903.55,0.0,flat_uplift,56074.6,47312.95,0.6,floored,74766.13,2262.4,1927.57,0.0,0.0,0.0,Price without base panel
berliner-chimes-2,,Chimes,244,name_only_active,1265.0,1075.25,0.0,flat_uplift,66730.36,56303.74,0.6,floored,88973.81,2692.33,2293.87,0.0,0.0,0.0,Price without base panel
berliner-bongos-2,,Bongos,244,name_only_active,950.0,807.5,0.0,flat_uplift,50113.71,42283.44,0.6,floored,66818.28,2021.9,1722.67,0.0,0.0,0.0,Price without base panel
berliner-standard-swing-seat,,Standard Swing Seat,251,name_only_active,49.0,41.65,0.0,flat_uplift,2907.91,2180.94,0.8,floored,3877.21,117.32,99.96,0.0,0.0,0.0,Price without chains & swivels
berliner-toddler-seat,,Toddler Seat,251,name_only_active,188.0,159.8,0.0,flat_uplift,11156.89,8367.67,0.8,floored,14875.85,450.14,383.52,0.0,0.0,0.0,Price without chains & swivels
berliner-toddler-couple-seat,,Toddler-Couple-Seat,251,name_only_active,3165.0,2690.25,0.0,flat_uplift,151305.48,140870.62,0.45,floored,201740.64,6104.62,5201.15,0.0,0.0,0.0,Price incl. chains & swivels
berliner-couple-seat,,Couple Seat,251,name_only_active,3026.0,2572.1,0.0,flat_uplift,144660.47,134683.89,0.45,floored,192880.63,5836.52,4972.73,0.0,0.0,0.0,Price incl. chains & swivels
berliner-nest-seat,,Nest Seat,251,name_only_on_request,,,0.0,n/a,,,,,,,,,,,Price depends on individual project
berliner-inclusion-seat,,Inclusion Seat,251,name_only_active,2185.0,1857.25,0.0,flat_uplift,115261.53,97251.92,0.6,floored,153682.04,4650.38,3962.13,0.0,0.0,0.0,Price without swivels
berliner-90-260-501,90.260.501,Swingo.2.1,252,active,2147.0,1824.95,0.0,flat_uplift,113256.98,95560.58,0.6,floored,151009.31,4569.5,3893.23,0.0,0.0,0.0,
berliner-90-260-503,90.260.503,Swingo.2.3,252,active,2995.0,2545.75,0.0,flat_uplift,143178.49,133304.11,0.45,floored,190904.65,5776.73,4921.78,0.0,0.0,0.0,
berliner-90-260-502,90.260.502,Swingo.2.2,252,active,3607.0,3065.95,0.0,flat_uplift,172435.67,160543.55,0.45,floored,229914.23,6957.15,5927.5,0.0,0.0,0.0,
berliner-90-260-504,90.260.504,Swingo.2.4,252,active,4072.0,3461.2,0.0,flat_uplift,194665.38,181240.18,0.45,floored,259553.84,7854.03,6691.65,0.0,0.0,0.0,
berliner-90-160-140,90.160.140,Swingo.01,253,active,2114.0,1796.9,0.0,flat_uplift,111516.19,94091.78,0.6,floored,148688.25,4499.27,3833.39,0.0,0.0,0.0,
berliner-90-160-150,90.160.150,Swingo.03,253,active,3582.0,3044.7,0.0,flat_uplift,171240.52,159430.83,0.45,floored,228320.69,6908.93,5886.42,0.0,0.0,0.0,
berliner-90-160-141,90.160.141,Swingo.02,253,active,3050.0,2592.5,0.0,flat_uplift,145807.81,135752.1,0.45,floored,194410.41,5882.81,5012.17,0.0,0.0,0.0,
berliner-90-160-151,90.160.151,Swingo.04,253,active,3448.0,2930.8,0.0,flat_uplift,164834.54,153466.64,0.45,floored,219779.39,6650.47,5666.21,0.0,0.0,0.0,
berliner-90-340-049,90.340.049,Double Swingo 2.2,254,active,7259.0,6170.15,0.0,flat_uplift,347022.59,323090.0,0.45,floored,462696.79,14001.09,11928.96,0.0,0.0,0.0,"1 × Standard Swing Seat, 2 × Toddler Seat,
1 × Inclusion Seat"
berliner-90-340-049-2,90.340.049,Double Swingo 2.2,254,active,5578.0,4741.3,0.0,flat_uplift,266660.98,248270.56,0.45,floored,355547.97,10758.79,9166.51,0.0,0.0,0.0,4 × Standard Swing Seat
berliner-95-190-484,95.190.484,Elbow Swing,255,active,4761.0,4046.85,0.0,flat_uplift,227603.61,211906.81,0.45,floored,303471.48,9182.97,7823.91,0.0,0.0,0.0,
berliner-90-260-510,90.260.510,Sky Swing,255,active,4904.0,4168.4,0.0,flat_uplift,234439.84,218271.58,0.45,floored,312586.45,9458.79,8058.91,0.0,0.0,0.0,
berliner-90-260-520,90.260.520,Face-to-Face Swing,256,active,14479.0,12307.15,0.0,flat_uplift,644444.16,644444.16,0.35,,859258.88,26000.96,22152.87,0.0,0.0,0.0,
berliner-90-260-533,90.260.533,Net Swing,257,active,5609.0,4767.65,0.0,flat_uplift,268142.96,249650.34,0.45,floored,357523.95,10818.59,9217.46,0.0,0.0,0.0,
berliner-95-170-196,95.170.196,Hammock,257,active,4046.0,3439.1,0.0,flat_uplift,193422.43,180082.95,0.45,floored,257896.57,7803.89,6648.93,0.0,0.0,0.0,With balls
berliner-95-190-263,95.190.263,Palmetto Saucer,258,active,2534.0,2153.9,0.0,flat_uplift,121140.0,112785.52,0.45,floored,161520.0,4887.55,4164.21,0.0,0.0,0.0,
berliner-97-100-025,97.100.025,Cloud 9,259,active,4950.0,4207.5,0.0,flat_uplift,236638.91,220318.98,0.45,floored,315518.55,9547.51,8134.5,0.0,0.0,0.0,
berliner-95-171-311,95.171.311,Double Cloud 9,259,active,8987.0,7638.95,0.0,flat_uplift,429631.09,400001.36,0.45,floored,572841.45,17334.04,14768.64,0.0,0.0,0.0,
berliner-90-260-532,90.260.532,Bowl Swing,260,active,5303.0,4507.55,0.0,flat_uplift,253514.37,236030.62,0.45,floored,338019.16,10228.38,8714.6,0.0,0.0,0.0,
berliner-90-260-531,90.260.531,Cup Swing,260,active,5303.0,4507.55,0.0,flat_uplift,253514.37,236030.62,0.45,floored,338019.16,10228.38,8714.6,0.0,0.0,0.0,
berliner-90-260-534,90.260.534,Arch Swing,261,active,6416.0,5453.6,0.0,flat_uplift,306722.27,285569.01,0.45,floored,408963.03,12375.12,10543.63,0.0,0.0,0.0,
berliner-90-340-055,90.340.055,Side-by-Side Swing,261,active,12002.0,10201.7,0.0,flat_uplift,534195.65,534195.65,0.35,,712260.87,21552.84,18363.06,0.0,0.0,0.0,
berliner-95-190-725-001,95.190.725.001,Float Swing,262,active,28412.0,24150.2,0.0,flat_uplift,1264586.46,1264586.46,0.35,floored,1686115.28,51021.43,43470.36,0.0,0.0,0.0,
berliner-95-190-809,95.190.809,VIP Swing 2.0,262,active,10344.0,8792.4,0.0,flat_uplift,494503.61,460399.91,0.45,floored,659338.15,19951.41,16998.64,0.0,0.0,0.0,
berliner-97-100-026,97.100.026,VIP Swing,263,active,6104.0,5188.4,0.0,flat_uplift,291806.85,271682.24,0.45,floored,389075.8,11773.34,10030.91,0.0,0.0,0.0,
berliner-95-190-605,95.190.605,Liana,263,active,5529.0,4699.65,0.0,flat_uplift,264318.49,246089.63,0.45,floored,352424.65,10664.28,9085.99,0.0,0.0,0.0,
berliner-90-261-100,90.261.100,Monkey Jibe,264,active,8395.0,7135.75,0.0,flat_uplift,401330.03,373652.1,0.45,floored,535106.71,16192.2,13795.78,0.0,0.0,0.0,
berliner-90-340-097,90.340.097,O’Tannebaum 3.1,265,active,7867.0,6686.95,0.0,flat_uplift,376088.55,350151.4,0.45,floored,501451.4,15173.79,12928.1,0.0,0.0,0.0,
berliner-90-340-045,90.340.045,O’Tannebaum 2.5,265,active,5813.0,4941.05,0.0,flat_uplift,277895.35,258730.15,0.45,floored,370527.13,11212.06,9552.7,0.0,0.0,0.0,
berliner-90-260-101,90.260.101,Eddie.01,266,active,2057.0,1748.45,0.0,flat_uplift,108509.37,91554.78,0.6,floored,144679.16,4377.96,3730.03,0.0,0.0,0.0,
berliner-90-260-102,90.260.102,Eddie.02,266,active,2057.0,1748.45,0.0,flat_uplift,108509.37,91554.78,0.6,floored,144679.16,4377.96,3730.03,0.0,0.0,0.0,
berliner-90-260-103,90.260.103,Eddie.03,266,active,2057.0,1748.45,0.0,flat_uplift,108509.37,91554.78,0.6,floored,144679.16,4377.96,3730.03,0.0,0.0,0.0,
berliner-90-260-104,90.260.104,Eddie.04,267,active,2057.0,1748.45,0.0,flat_uplift,108509.37,91554.78,0.6,floored,144679.16,4377.96,3730.03,0.0,0.0,0.0,
berliner-90-260-105,90.260.105,Eddie.05,267,active,2500.0,2125.0,0.0,flat_uplift,119514.6,111272.21,0.45,floored,159352.8,4821.98,4108.33,0.0,0.0,0.0,
berliner-90-260-301-2,90.260.301.2,Disk XL,268,active,11902.0,10116.7,0.0,flat_uplift,529744.76,529744.76,0.35,,706326.35,21373.26,18210.06,0.0,0.0,0.0,
berliner-90-260-301-1,90.260.301.1,Disk L,268,active,7459.0,6340.15,0.0,flat_uplift,356583.76,331991.78,0.45,floored,475445.01,14386.85,12257.62,0.0,0.0,0.0,
berliner-90-260-304,90.260.304,Picadilly Circle.2.2,269,active,7459.0,6340.15,0.0,flat_uplift,356583.76,331991.78,0.45,floored,475445.01,14386.85,12257.62,0.0,0.0,0.0,
berliner-90-260-305,90.260.305,Little Big Ben.2.2,269,active,5038.0,4282.3,0.0,flat_uplift,240845.82,224235.77,0.45,floored,321127.76,9717.25,8279.11,0.0,0.0,0.0,
berliner-90-261-200,90.261.200,Access Whirl,270,on_request,,,0.0,n/a,,,,,,,,,,,Upon request
berliner-90-260-308,90.260.308,Fireball.3.1,270,active,5101.0,4335.85,0.0,flat_uplift,243857.59,227039.83,0.45,floored,325143.45,9838.76,8382.64,0.0,0.0,0.0,
berliner-95-200-010,95.200.010,Albero.01,271,active,9765.0,8300.25,0.0,flat_uplift,466824.03,434629.27,0.45,floored,622432.04,18834.64,16047.15,0.0,0.0,0.0,
berliner-95-200-020-90-260-801,"95.200.020
90.260.801","Albero.02
Abakus.2.1","271
272",on_request,,,0.0,n/a,,,,,,,,,,,
berliner-90-260-803,90.260.803,Butterfly,273,active,6025.0,5121.25,0.0,flat_uplift,288030.19,268166.04,0.45,floored,384040.25,11620.96,9901.08,0.0,0.0,0.0,
berliner-90-260-802,90.260.802,Freeride,273,active,6338.0,5387.3,0.0,flat_uplift,302993.42,282097.32,0.45,floored,403991.23,12224.67,10415.45,0.0,0.0,0.0,
berliner-90-260-960,90.260.960,Windrider,274,active,6977.0,5930.45,0.0,flat_uplift,333541.35,310538.5,0.45,floored,444721.8,13457.17,11465.54,0.0,0.0,0.0,
berliner-90-260-201,90.260.201,Cat Tail.01,274,active,3059.0,2600.15,0.0,flat_uplift,146238.07,136152.68,0.45,floored,194984.09,5900.17,5026.96,0.0,0.0,0.0,
berliner-90-260-202,90.260.202,Cat Tail.02,274,active,3059.0,2600.15,0.0,flat_uplift,146238.07,136152.68,0.45,floored,194984.09,5900.17,5026.96,0.0,0.0,0.0,
berliner-90-260-203,90.260.203,Cat Tail.03,274,active,3059.0,2600.15,0.0,flat_uplift,146238.07,136152.68,0.45,floored,194984.09,5900.17,5026.96,0.0,0.0,0.0,
berliner-90-260-930,90.260.930,Hula-Loop.01,275,active,2878.0,2446.3,0.0,flat_uplift,137585.21,128096.57,0.45,floored,183446.95,5551.06,4729.51,0.0,0.0,0.0,
berliner-90-260-940,90.260.940,Hula-Loop.02,275,active,2878.0,2446.3,0.0,flat_uplift,137585.21,128096.57,0.45,floored,183446.95,5551.06,4729.51,0.0,0.0,0.0,
berliner-90-260-615-1,90.260.615.1,Over Easy,276,active,4316.0,3668.6,0.0,flat_uplift,206330.01,192100.35,0.45,floored,275106.68,8324.66,7092.63,0.0,0.0,0.0,
berliner-90-260-920,90.260.920,Swallow Tail,277,active,2868.0,2437.8,0.0,flat_uplift,137107.15,127651.48,0.45,floored,182809.53,5531.77,4713.08,0.0,0.0,0.0,
berliner-90-260-910,90.260.910,Pin Tail,277,active,2868.0,2437.8,0.0,flat_uplift,137107.15,127651.48,0.45,floored,182809.53,5531.77,4713.08,0.0,0.0,0.0,
berliner-90-260-614-1,90.260.614.1,Beetle.01,278,active,1383.0,1175.55,0.0,flat_uplift,72955.01,61555.79,0.6,floored,97273.35,2943.47,2507.84,0.0,0.0,0.0,
berliner-90-260-614-2,90.260.614.2,Beetle.02,278,active,1383.0,1175.55,0.0,flat_uplift,72955.01,61555.79,0.6,floored,97273.35,2943.47,2507.84,0.0,0.0,0.0,
berliner-90-260-614-3,90.260.614.3,Beetle.03,278,active,1383.0,1175.55,0.0,flat_uplift,72955.01,61555.79,0.6,floored,97273.35,2943.47,2507.84,0.0,0.0,0.0,
berliner-90-261,90.261,Number.0 - 9,279,active,3433.0,2918.05,0.0,flat_uplift,164117.45,152799.0,0.45,floored,218823.27,6621.54,5641.56,0.0,0.0,0.0,Price per piece
berliner-95-172-475,95.172.475,Parallelo,281,active,3555.0,3021.75,0.0,flat_uplift,169949.76,158229.09,0.45,floored,226599.68,6856.85,5842.05,0.0,0.0,0.0,
berliner-95-190-010,95.190.010,Horizonto.3,281,active,3637.0,3091.45,0.0,flat_uplift,173869.84,161878.82,0.45,floored,231826.45,7015.01,5976.8,0.0,0.0,0.0,
berliner-95-190-481,95.190.481,Calisthenics.02,282,active,44607.0,37915.95,0.0,flat_uplift,1985407.87,1985407.87,0.35,,2647210.49,80103.93,68248.71,0.0,0.0,0.0,
berliner-95-190-713,95.190.713,Calisthenics.05,282,active,26654.0,22655.9,0.0,flat_uplift,1186339.84,1186339.84,0.35,floored,1581786.45,47864.46,40780.62,0.0,0.0,0.0,
berliner-95-190-564,95.190.564,Calisthenics.03,283,active,31333.0,26633.05,0.0,flat_uplift,1394596.92,1394596.92,0.35,,1859462.56,56266.87,47939.49,0.0,0.0,0.0,
berliner-95-190-507,95.190.507,Calisthenics.04,283,active,31333.0,26633.05,0.0,flat_uplift,1394596.92,1394596.92,0.35,,1859462.56,56266.87,47939.49,0.0,0.0,0.0,
berliner-90-660-012-410-51,90.660.012.410.51,Bouncers.01,284,active,4772.0,4056.2,0.0,flat_uplift,228129.47,212396.4,0.45,floored,304172.63,9204.19,7841.99,0.0,0.0,0.0,Incl. special coating
berliner-90-660-012-410-61,90.660.012.410.61,Bouncers.02,284,active,6428.0,5463.8,0.0,flat_uplift,307295.94,286103.12,0.45,floored,409727.92,12398.26,10563.35,0.0,0.0,0.0,Incl. special coating
berliner-90-660-012-410-71,90.660.012.410.71,Bouncers.03,285,active,4801.0,4080.85,0.0,flat_uplift,229515.84,213687.16,0.45,floored,306021.12,9260.12,7889.64,0.0,0.0,0.0,Incl. special coating
berliner-90-660-012-410-81,90.660.012.410.81,Bouncers.04,285,active,6255.0,5316.75,0.0,flat_uplift,299025.53,278403.08,0.45,floored,398700.71,12064.58,10279.05,0.0,0.0,0.0,Incl. special coating
berliner-90-160-201-000-01,90.160.201.000.01,Cherry.100,286,active,1134.0,963.9,0.0,flat_uplift,59819.94,50473.08,0.6,floored,79759.92,2413.52,2056.32,0.0,0.0,0.0,
berliner-90-160-202-000-01,90.160.202.000.01,Cherry.140,286,active,1216.0,1033.6,0.0,flat_uplift,64145.55,54122.81,0.6,floored,85527.4,2588.04,2205.01,0.0,0.0,0.0,
berliner-90-160-210-000-01,90.160.210.000.01,Orbit.01,287,active,1991.0,1692.35,0.0,flat_uplift,105027.78,88617.19,0.6,floored,140037.04,4237.49,3610.35,0.0,0.0,0.0,
berliner-90-160-210-000-02,90.160.210.000.02,Orbit.02,287,active,2722.0,2313.7,0.0,flat_uplift,130127.5,121153.19,0.45,floored,173503.33,5250.17,4473.15,0.0,0.0,0.0,
berliner-90-340-184,90.340.184,Dome.01,288,on_request,,,0.0,n/a,,,,,,,,,,,Upon request
berliner-90-340-185,90.340.185,Dome.02,288,on_request,,,0.0,n/a,,,,,,,,,,,Upon request
berliner-90-260-601,90.260.601,White Water.04,288,active,17864.0,15184.4,0.0,flat_uplift,795106.74,795106.74,0.35,,1060142.32,32079.64,27331.92,0.0,0.0,0.0,
berliner-90-260-602,90.260.602,White Water.02,288,active,10587.0,8998.95,0.0,flat_uplift,506120.43,471215.57,0.45,floored,674827.24,20420.1,17397.97,0.0,0.0,0.0,
berliner-90-260-603,90.260.603,White Water.03,288,active,14218.0,12085.3,0.0,flat_uplift,632827.34,632827.34,0.35,,843769.79,25532.26,21753.54,0.0,0.0,0.0,
berliner-90-260-401,90.260.401,Spirelli.01,289,active,1270.0,1079.5,0.0,flat_uplift,66994.12,56526.28,0.6,floored,89325.49,2702.97,2302.93,0.0,0.0,0.0,
berliner-90-260-402,90.260.402,Spirelli.02,289,active,1801.0,1530.85,0.0,flat_uplift,95005.04,80160.5,0.6,floored,126673.39,3833.11,3265.81,0.0,0.0,0.0,
berliner-90-160-226-000-01,90.160.226.000.01,Champignon.60,289,active,466.0,396.1,0.0,flat_uplift,27654.85,20741.14,0.8,floored,36873.13,1115.77,950.64,0.0,0.0,0.0,
berliner-90-160-224-000-01,90.160.224.000.01,Champignon.40,289,active,444.0,377.4,0.0,flat_uplift,26349.26,19761.95,0.8,floored,35132.35,1063.1,905.76,0.0,0.0,0.0,
berliner-90-160-228-000-01,90.160.228.000.01,Champignon.80,289,active,488.0,414.8,0.0,flat_uplift,28960.45,21720.34,0.8,floored,38613.93,1168.45,995.52,0.0,0.0,0.0,
berliner-90-340-127,90.340.127,Satellights.01,291,active,25283.0,21490.55,0.0,flat_uplift,1125318.16,1125318.16,0.35,,1500424.21,45402.46,38682.99,0.0,0.0,0.0,
berliner-90-340-128,90.340.128,Satellights.02,291,active,26440.0,22474.0,0.0,flat_uplift,1176814.94,1176814.94,0.35,,1569086.59,47480.17,40453.2,0.0,0.0,0.0,
berliner-97-110-004,97.110.004,Speedway.004,292,active,11027.0,9372.95,0.0,flat_uplift,527155.0,490799.48,0.45,floored,702873.33,21268.77,18121.04,0.0,0.0,0.0,Without launch platform max. 30 m
berliner-97-110-013,97.110.013,Speedway.013,292,active,15526.0,13197.1,0.0,flat_uplift,691044.96,691044.96,0.35,floored,921393.28,27881.13,23754.78,0.0,0.0,0.0,With launch platform max. 30 m
berliner-95-200-120,95.200.120,Wasp’s Nest.120,293,active,10107.0,8590.95,0.0,flat_uplift,483173.63,449851.31,0.45,floored,644231.51,19494.28,16609.17,0.0,0.0,0.0,With balls
berliner-90-130-003,90.130.003,Net House.02,293,active,15321.0,13022.85,0.0,flat_uplift,681920.64,681920.64,0.35,,909227.52,27513.0,23441.13,0.0,0.0,0.0,
berliner-96-180-094,96.180.094,Sand Workshop,294,active,4294.0,3649.9,0.0,flat_uplift,205278.28,191121.16,0.45,floored,273704.37,8282.23,7056.47,0.0,0.0,0.0,
berliner-96-180-094-00020,96.180.094.00020,Sand Workshop,294,active,5032.0,4277.2,0.0,flat_uplift,240558.99,223968.71,0.45,floored,320745.32,9705.67,8269.25,0.0,0.0,0.0,CSA compliant version
berliner-90-220-060,90.220.060,UFO.M6,301,active,28436.0,24170.6,0.0,flat_uplift,1265654.68,1265654.68,0.35,,1687539.57,51064.52,43507.08,0.0,0.0,0.0,Extra charge 5 % for coloured tubes
berliner-90-220-030,90.220.030,UFO.M3,302,active,16460.0,13991.0,0.0,flat_uplift,732616.26,732616.26,0.35,,976821.68,29558.38,25183.8,0.0,0.0,0.0,
berliner-90-220-090,90.220.090,UFO.M9,303,active,42557.0,36173.45,0.0,flat_uplift,1894164.65,1894164.65,0.35,floored,2525552.87,76422.6,65112.21,0.0,0.0,0.0,
berliner-90-220-020,90.220.020,UFO.M2,304,active,11641.0,9894.85,0.0,flat_uplift,556507.79,518127.94,0.45,floored,742010.39,22453.05,19130.04,0.0,0.0,0.0,
berliner-90-220-010,90.220.010,UFO.M1,304,active,6104.0,5188.4,0.0,flat_uplift,291806.85,271682.24,0.45,floored,389075.8,11773.34,10030.91,0.0,0.0,0.0,
berliner-hammock-3,,Hammock,309,name_only_on_request,,,0.0,n/a,,,,,,,,,,,Price depends on individual project
berliner-rubber-mats-3,,Rubber Mats,309,name_only_on_request,,,0.0,n/a,,,,,,,,,,,Price depends on individual project
berliner-hdpe-panels-2,,HDPE Panels,309,name_only_on_request,,,0.0,n/a,,,,,,,,,,,Price depends on individual project
berliner-climbing-plates-2,,Climbing Plates,309,name_only_on_request,,,0.0,n/a,,,,,,,,,,,Price depends on individual project
berliner-climbing-rope-4,,Climbing Rope,309,name_only_on_request,,,0.0,n/a,,,,,,,,,,,Price depends on individual project
berliner-rocking-plates-2,,Rocking Plates,309,name_only_on_request,,,0.0,n/a,,,,,,,,,,,Price depends on individual project
berliner-chessboard-field,,Chessboard Field,309,name_only_on_request,,,0.0,n/a,,,,,,,,,,,Price depends on individual project
berliner-nest-seat-2,,Nest Seat,309,name_only_on_request,,,0.0,n/a,,,,,,,,,,,Price depends on individual project
berliner-rope-ladder-2,,Rope Ladder,309,name_only_on_request,,,0.0,n/a,,,,,,,,,,,Price depends on individual project
berliner-net-funnel-2,,Net Funnel,309,name_only_on_request,,,0.0,n/a,,,,,,,,,,,Price depends on individual project
berliner-90-100-043-4,90.100.043.4,Cloverwood,311,active,90470.0,76899.5,0.0,flat_uplift,4026718.89,4026718.89,0.35,floored,5368958.52,162463.34,138419.1,0.0,0.0,0.0,
berliner-90-297-001,90.297.001,Twist.01,312,active,27073.0,23012.05,0.0,flat_uplift,1204989.06,1204989.06,0.35,floored,1606652.08,48616.89,41421.69,0.0,0.0,0.0,
berliner-90-297-002,90.297.002,Twist.02,313,active,19020.0,16167.0,0.0,flat_uplift,846559.01,846559.01,0.35,,1128745.35,34155.55,29100.6,0.0,0.0,0.0,
berliner-90-297-003,90.297.003,Twist.03,314,active,16915.0,14377.75,0.0,flat_uplift,752867.8,752867.8,0.35,floored,1003823.73,30375.45,25879.95,0.0,0.0,0.0,
berliner-90-297-018,90.297.018,Twist.18,314,active,26296.0,22351.6,0.0,flat_uplift,1170405.66,1170405.66,0.35,,1560540.88,47221.58,40232.88,0.0,0.0,0.0,
berliner-90-297-029,90.297.029,Twist.29,315,active,55425.0,47111.25,0.0,flat_uplift,2466904.99,2466904.99,0.35,floored,3289206.65,99530.57,84800.25,0.0,0.0,0.0,
berliner-90-297-004,90.297.004,Twist.04,316,active,40380.0,34323.0,0.0,flat_uplift,1797268.81,1797268.81,0.35,,2396358.41,72513.21,61781.4,0.0,0.0,0.0,
berliner-90-297-005,90.297.005,Twist.05,317,active,71481.0,60758.85,0.0,flat_uplift,3181539.66,3181539.66,0.35,floored,4242052.88,128363.46,109365.93,0.0,0.0,0.0,
berliner-90-297-015,90.297.015,Twist.15,317,active,39084.0,33221.4,0.0,flat_uplift,1739585.29,1739585.29,0.35,floored,2319447.05,70185.89,59798.52,0.0,0.0,0.0,
berliner-95-190-458,95.190.458,Shout.11,318,on_request,,,0.0,n/a,,,,,,,,,,,Upon request
berliner-95-190-406,95.190.406,Shout.02,319,on_request,,,0.0,n/a,,,,,,,,,,,Upon request
berliner-95-190-603,95.190.603,Shout.08,320,on_request,,,0.0,n/a,,,,,,,,,,,Upon request
berliner-95-190-606,95.190.606,Shout.07,321,on_request,,,0.0,n/a,,,,,,,,,,,Upon request
berliner-95-190-480,95.190.480,Shout.12,322,on_request,,,0.0,n/a,,,,,,,,,,,Upon request
berliner-95-190-972,95.190.972,Shout.09,323,on_request,,,0.0,n/a,,,,,,,,,,,Upon request
berliner-95-190-449,95.190.449,Shout.04,323,on_request,,,0.0,n/a,,,,,,,,,,,Upon request
berliner-95-190-409,95.190.409,Shout.06,324,on_request,,,0.0,n/a,,,,,,,,,,,Upon request
berliner-95-190-131,95.190.131,Geoarena.01,331,active,129978.0,110481.3,0.0,flat_uplift,5785175.95,5785175.95,0.35,floored,7713567.93,233410.63,198866.34,0.0,0.0,0.0,
berliner-95-130-229,95.130.229,Geoball.029,332,active,63747.0,54184.95,0.0,flat_uplift,2837307.94,2837307.94,0.35,,3783077.25,114474.97,97532.91,0.0,0.0,0.0,
berliner-95-130-216,95.130.216,Geoball.16,333,active,58325.0,49576.25,0.0,flat_uplift,2595980.76,2595980.76,0.35,floored,3461307.68,104738.3,89237.25,0.0,0.0,0.0,
